GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
1500000US110010006004,110010006004,"Block Group 4, Census Tract 6, District of Columbia, District of Columbia",714,119,72,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,72,90,56,86,0,12,0,12,56,86,0,12,16,24,0,12,16,24,0,12,0,12,642,117,377,97,342,102,0,12,59,30,192,105,91,46,35,40,12,20,0,12,12,20,0,12,0,12,23,36,0,12,0,12,23,36,0,12,265,118,90,58,0,12,28,32,49,48,13,21,175,105,0,12,59,51,86,92,30,29
1500000US110010007011,110010007011,"Block Group 1, Census Tract 7.01, District of Columbia, District of Columbia",758,144,162,97,42,50,12,19,0,12,12,19,0,12,0,12,30,47,0,12,0,12,0,12,0,12,0,12,30,47,0,12,30,47,0,12,0,12,120,87,41,50,0,12,41,50,0,12,0,12,79,78,52,70,27,39,0,12,0,12,596,128,220,93,220,93,0,12,119,74,62,42,39,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,376,109,42,39,0,12,29,32,13,22,0,12,334,110,9,15,209,85,68,78,48,43
1500000US110010007012,110010007012,"Block Group 2, Census Tract 7.01, District of Columbia, District of Columbia",887,162,72,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,72,62,9,14,9,14,0,12,0,12,0,12,63,60,13,21,32,48,0,12,18,28,815,165,232,120,216,123,9,15,111,107,59,47,37,41,16,26,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,16,26,583,136,199,97,0,12,61,73,65,47,73,93,384,123,23,27,103,62,116,82,142,81
1500000US110010007013,110010007013,"Block Group 3, Census Tract 7.01, District of Columbia, District of Columbia",1107,167,46,45,19,30,19,30,0,12,0,12,0,12,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,32,0,12,0,12,0,12,0,12,0,12,27,32,0,12,0,12,27,32,0,12,1061,166,308,105,267,101,0,12,0,12,97,67,170,74,41,45,0,12,0,12,0,12,0,12,0,12,41,45,0,12,0,12,17,26,24,38,753,153,189,87,0,12,28,33,77,53,84,60,564,159,0,12,120,88,224,91,220,114
1500000US110010007014,110010007014,"Block Group 4, Census Tract 7.01, District of Columbia, District of Columbia",591,132,23,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,36,0,12,0,12,0,12,0,12,0,12,23,36,0,12,0,12,0,12,23,36,568,135,175,86,175,86,0,12,73,61,62,45,40,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,393,125,154,104,9,14,112,99,33,34,0,12,239,90,8,14,101,60,17,26,113,77
1500000US110010007021,110010007021,"Block Group 1, Census Tract 7.02, District of Columbia, District of Columbia",840,145,46,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,41,46,41,13,15,18,28,15,25,0,12,0,12,0,12,0,12,0,12,0,12,794,149,260,117,175,81,0,12,73,61,58,55,44,38,85,71,51,59,0,12,51,59,0,12,0,12,34,39,0,12,18,28,16,25,0,12,534,143,147,89,0,12,115,73,32,39,0,12,387,121,9,16,249,94,86,64,43,41
1500000US110010007022,110010007022,"Block Group 2, Census Tract 7.02, District of Columbia, District of Columbia",665,143,128,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,128,103,40,54,40,54,0,12,0,12,0,12,88,87,12,20,76,85,0,12,0,12,537,126,91,51,67,44,16,19,36,33,0,12,15,24,24,32,0,12,0,12,0,12,0,12,0,12,24,32,0,12,24,32,0,12,0,12,446,130,190,118,27,31,147,110,16,25,0,12,256,97,43,37,117,75,19,31,77,53
1500000US110010007023,110010007023,"Block Group 3, Census Tract 7.02, District of Columbia, District of Columbia",607,141,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,11,17,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,596,141,93,56,67,48,0,12,53,48,0,12,14,22,26,32,13,25,0,12,0,12,13,25,0,12,13,21,0,12,0,12,13,21,0,12,503,139,109,79,0,12,93,74,0,12,16,26,394,146,4,14,326,143,0,12,64,50
1500000US110010008011,110010008011,"Block Group 1, Census Tract 8.01, District of Columbia, District of Columbia",1336,161,214,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,214,104,43,36,43,36,0,12,0,12,0,12,171,107,155,102,0,12,0,12,16,26,1122,181,351,128,299,96,0,12,168,66,56,53,75,49,52,85,0,12,0,12,0,12,0,12,0,12,52,85,0,12,0,12,52,85,0,12,771,155,114,65,0,12,0,12,80,59,34,38,657,171,19,24,71,59,350,126,217,127
1500000US110010008012,110010008012,"Block Group 2, Census Tract 8.01, District of Columbia, District of Columbia",314,93,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,314,93,246,60,209,62,0,12,38,41,87,46,84,51,37,26,18,28,0,12,0,12,18,28,0,12,19,28,0,12,19,28,0,12,0,12,68,84,68,84,0,12,0,12,0,12,68,84,0,12,0,12,0,12,0,12,0,12
1500000US110010008013,110010008013,"Block Group 3, Census Tract 8.01, District of Columbia, District of Columbia",901,133,86,75,42,32,28,22,0,12,0,12,13,22,15,22,14,22,0,12,0,12,0,12,0,12,0,12,14,22,0,12,0,12,14,22,0,12,44,69,44,69,44,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,815,129,568,137,529,133,0,12,141,97,218,74,170,60,39,43,23,36,0,12,0,12,23,36,0,12,16,24,0,12,0,12,16,24,0,12,247,97,37,35,0,12,0,12,22,24,15,25,210,94,13,21,14,22,91,57,92,68
1500000US110010008014,110010008014,"Block Group 4, Census Tract 8.01, District of Columbia, District of Columbia",318,107,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,318,107,136,114,114,109,0,12,12,19,102,107,0,12,22,27,22,27,0,12,0,12,22,27,0,12,0,12,0,12,0,12,0,12,0,12,182,95,75,68,0,12,40,42,35,52,0,12,107,65,0,12,43,48,30,24,34,40
1500000US110010008021,110010008021,"Block Group 1, Census Tract 8.02, District of Columbia, District of Columbia",925,88,73,45,7,11,0,12,0,12,0,12,0,12,0,12,7,11,0,12,0,12,0,12,0,12,0,12,7,11,0,12,7,11,0,12,0,12,66,44,41,40,11,14,30,39,0,12,0,12,25,20,11,11,14,16,0,12,0,12,852,94,372,78,276,63,0,12,69,44,159,52,48,32,96,59,7,10,0,12,0,12,7,10,0,12,89,59,0,12,42,44,39,39,8,11,480,103,182,86,5,8,100,64,19,19,58,49,298,99,7,13,150,62,86,65,55,42
1500000US110010008022,110010008022,"Block Group 2, Census Tract 8.02, District of Columbia, District of Columbia",460,69,90,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,90,61,75,56,7,11,23,36,45,45,0,12,15,21,0,12,15,21,0,12,0,12,370,73,242,66,225,62,0,12,60,36,110,43,55,30,17,20,0,12,0,12,0,12,0,12,0,12,17,20,0,12,0,12,11,17,6,11,128,59,71,49,0,12,35,37,19,22,17,19,57,40,0,12,26,25,26,30,5,9
1500000US110010009011,110010009011,"Block Group 1, Census Tract 9.01, District of Columbia, District of Columbia",523,61,31,26,19,20,19,20,0,12,0,12,19,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,12,18,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,492,66,419,70,408,69,0,12,128,49,127,49,153,53,11,17,11,17,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,73,42,21,23,0,12,10,15,0,12,11,16,52,36,0,12,11,17,21,23,20,22
1500000US110010009012,110010009012,"Block Group 2, Census Tract 9.01, District of Columbia, District of Columbia",627,74,26,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,23,0,12,0,12,0,12,0,12,0,12,26,23,0,12,0,12,0,12,26,23,601,79,453,77,415,76,0,12,26,24,210,67,179,58,38,28,9,15,0,12,0,12,0,12,9,15,29,25,0,12,0,12,19,20,10,15,148,53,20,23,0,12,0,12,0,12,20,23,128,52,0,12,0,12,23,25,105,47
1500000US110010009013,110010009013,"Block Group 3, Census Tract 9.01, District of Columbia, District of Columbia",441,69,51,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,51,60,0,12,0,12,0,12,0,12,0,12,51,60,14,16,37,58,0,12,0,12,390,64,313,58,284,58,0,12,69,34,123,53,92,37,29,28,0,12,0,12,0,12,0,12,0,12,29,28,0,12,10,16,19,24,0,12,77,44,44,34,0,12,0,12,25,27,19,21,33,29,0,12,0,12,33,29,0,12
1500000US110010009021,110010009021,"Block Group 1, Census Tract 9.02, District of Columbia, District of Columbia",330,47,6,9,6,9,0,12,0,12,0,12,0,12,0,12,6,9,6,9,0,12,0,12,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,324,48,243,54,209,56,0,12,92,50,60,32,57,25,34,26,10,12,0,12,0,12,7,10,3,6,24,23,0,12,0,12,19,21,5,8,81,30,26,18,0,12,0,12,0,12,26,18,55,25,0,12,0,12,17,12,38,20
1500000US110010009022,110010009022,"Block Group 2, Census Tract 9.02, District of Columbia, District of Columbia",533,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,533,42,384,46,333,56,0,12,96,37,188,43,49,22,51,28,12,13,0,12,0,12,12,13,0,12,39,29,0,12,26,27,13,12,0,12,149,45,59,35,0,12,25,28,16,16,18,15,90,30,0,12,28,17,21,21,41,23
1500000US110010010011,110010010011,"Block Group 1, Census Tract 10.01, District of Columbia, District of Columbia",314,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,314,67,208,74,163,64,0,12,56,39,93,50,14,22,45,52,0,12,0,12,0,12,0,12,0,12,45,52,0,12,28,45,0,12,17,28,106,64,33,36,0,12,0,12,33,36,0,12,73,55,0,12,19,29,54,47,0,12
1500000US110010010012,110010010012,"Block Group 2, Census Tract 10.01, District of Columbia, District of Columbia",879,123,26,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,30,0,12,0,12,0,12,0,12,0,12,26,30,0,12,0,12,12,20,14,22,853,122,415,91,322,93,0,12,102,44,149,74,71,56,93,57,46,39,0,12,10,16,21,32,15,24,47,45,0,12,0,12,47,45,0,12,438,125,203,76,12,20,54,43,66,60,71,42,235,104,0,12,75,87,31,33,129,63
1500000US110010010013,110010010013,"Block Group 3, Census Tract 10.01, District of Columbia, District of Columbia",415,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,415,58,367,69,321,59,0,12,53,44,202,73,66,44,46,53,0,12,0,12,0,12,0,12,0,12,46,53,0,12,28,45,18,28,0,12,48,45,18,30,0,12,0,12,18,30,0,12,30,35,0,12,0,12,0,12,30,35
1500000US110010010014,110010010014,"Block Group 4, Census Tract 10.01, District of Columbia, District of Columbia",542,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,542,106,396,94,305,84,0,12,150,60,66,55,89,53,91,58,59,51,0,12,42,56,17,26,0,12,32,29,0,12,0,12,20,32,12,19,146,88,38,43,0,12,0,12,23,36,15,23,108,79,0,12,53,84,34,48,21,24
1500000US110010010015,110010010015,"Block Group 5, Census Tract 10.01, District of Columbia, District of Columbia",244,56,28,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,32,11,18,11,18,0,12,0,12,0,12,17,28,0,12,0,12,0,12,17,28,216,55,191,56,191,56,0,12,54,50,98,44,39,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,29,11,19,11,19,0,12,0,12,0,12,14,22,0,12,0,12,0,12,14,22
1500000US110010010016,110010010016,"Block Group 6, Census Tract 10.01, District of Columbia, District of Columbia",438,79,20,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,33,0,12,0,12,0,12,0,12,0,12,20,33,0,12,0,12,0,12,20,33,418,81,349,81,285,80,0,12,14,21,205,73,66,49,64,49,0,12,0,12,0,12,0,12,0,12,64,49,0,12,0,12,36,40,28,30,69,54,33,39,0,12,0,12,16,26,17,28,36,39,0,12,0,12,0,12,36,39
1500000US110010010021,110010010021,"Block Group 1, Census Tract 10.02, District of Columbia, District of Columbia",569,156,384,122,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,384,122,259,124,208,111,17,28,34,55,0,12,125,86,83,59,42,68,0,12,0,12,185,122,61,81,61,81,0,12,7,13,38,82,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,124,94,31,33,9,15,22,30,0,12,0,12,93,90,0,12,75,84,18,30,0,12
1500000US110010010022,110010010022,"Block Group 2, Census Tract 10.02, District of Columbia, District of Columbia",845,135,35,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,34,10,15,10,15,0,12,0,12,0,12,25,30,12,20,13,22,0,12,0,12,810,141,213,92,172,85,0,12,138,71,34,42,0,12,41,38,9,15,0,12,0,12,9,15,0,12,32,36,0,12,0,12,32,36,0,12,597,136,221,106,12,22,192,97,17,27,0,12,376,129,11,19,180,84,138,82,47,46
1500000US110010010023,110010010023,"Block Group 3, Census Tract 10.02, District of Columbia, District of Columbia",475,103,21,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,35,0,12,0,12,0,12,0,12,0,12,21,35,0,12,0,12,0,12,21,35,454,105,234,99,234,99,0,12,149,86,48,44,37,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,220,103,33,39,0,12,16,26,17,27,0,12,187,101,0,12,23,27,127,110,37,42
1500000US110010011001,110010011001,"Block Group 1, Census Tract 11, District of Columbia, District of Columbia",912,103,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,0,12,0,12,0,12,0,12,0,12,8,14,8,14,0,12,0,12,0,12,904,104,527,96,485,98,0,12,128,72,212,72,145,56,42,41,18,29,0,12,0,12,18,29,0,12,24,30,0,12,0,12,7,12,17,28,377,105,103,63,10,16,10,16,52,48,31,36,274,101,13,20,64,52,23,24,174,87
1500000US110010011002,110010011002,"Block Group 2, Census Tract 11, District of Columbia, District of Columbia",548,119,99,113,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,99,113,49,83,49,83,0,12,0,12,0,12,50,79,0,12,0,12,50,79,0,12,449,102,385,104,305,88,0,12,62,49,139,69,104,57,80,55,48,46,0,12,31,35,0,12,17,27,32,28,0,12,15,22,8,17,9,13,64,49,12,18,0,12,12,18,0,12,0,12,52,44,0,12,21,32,17,21,14,23
1500000US110010011003,110010011003,"Block Group 3, Census Tract 11, District of Columbia, District of Columbia",297,62,6,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,0,12,0,12,0,12,0,12,6,10,0,12,0,12,6,10,0,12,291,64,233,66,214,66,0,12,95,54,83,53,36,34,19,30,0,12,0,12,0,12,0,12,0,12,19,30,0,12,0,12,19,30,0,12,58,39,17,27,0,12,17,27,0,12,0,12,41,39,10,16,18,28,13,22,0,12
1500000US110010011004,110010011004,"Block Group 4, Census Tract 11, District of Columbia, District of Columbia",299,59,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,39,0,12,0,12,0,12,0,12,0,12,25,39,0,12,25,39,0,12,0,12,274,51,219,61,176,57,0,12,103,50,40,30,33,34,43,35,0,12,0,12,0,12,0,12,0,12,43,35,0,12,0,12,43,35,0,12,55,41,6,13,0,12,0,12,6,13,0,12,49,39,0,12,7,12,13,20,29,34
1500000US110010012001,110010012001,"Block Group 1, Census Tract 12, District of Columbia, District of Columbia",1024,133,44,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,36,19,21,19,21,0,12,0,12,0,12,25,29,10,17,0,12,0,12,15,23,980,139,441,125,316,93,0,12,122,71,126,58,68,45,125,84,54,75,0,12,0,12,54,75,0,12,71,60,0,12,53,54,18,29,0,12,539,143,249,92,0,12,95,49,107,68,47,61,290,131,17,19,211,122,31,35,31,24
1500000US110010012002,110010012002,"Block Group 2, Census Tract 12, District of Columbia, District of Columbia",533,127,61,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,78,0,12,0,12,0,12,0,12,0,12,61,78,0,12,12,18,0,12,49,76,472,120,78,38,78,38,0,12,36,32,42,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,394,119,229,108,0,12,103,92,115,59,11,17,165,90,0,12,55,61,70,59,40,39
1500000US110010012003,110010012003,"Block Group 3, Census Tract 12, District of Columbia, District of Columbia",272,64,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,272,64,163,62,145,64,0,12,51,41,73,52,21,22,18,26,0,12,0,12,0,12,0,12,0,12,18,26,0,12,18,26,0,12,0,12,109,59,76,50,0,12,46,44,30,27,0,12,33,30,0,12,0,12,0,12,33,30
1500000US110010012004,110010012004,"Block Group 4, Census Tract 12, District of Columbia, District of Columbia",655,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,655,106,403,119,279,117,0,12,121,91,94,53,64,42,124,74,16,25,0,12,0,12,16,25,0,12,108,70,0,12,14,23,63,51,31,36,252,98,57,45,0,12,12,21,45,40,0,12,195,100,0,12,100,83,24,37,71,43
1500000US110010013011,110010013011,"Block Group 1, Census Tract 13.01, District of Columbia, District of Columbia",797,127,93,75,30,49,30,49,0,12,30,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,63,57,0,12,0,12,0,12,0,12,0,12,63,57,19,23,16,25,28,43,0,12,704,130,343,131,266,89,0,12,96,62,90,57,80,51,77,99,62,96,0,12,0,12,62,96,0,12,15,24,0,12,15,24,0,12,0,12,361,113,68,49,18,27,35,40,0,12,15,25,293,109,11,18,166,85,64,52,52,41
1500000US110010013012,110010013012,"Block Group 2, Census Tract 13.01, District of Columbia, District of Columbia",295,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,295,76,168,65,168,65,0,12,16,30,94,64,58,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,127,62,97,57,0,12,0,12,81,51,16,25,30,34,0,12,0,12,15,24,15,23
1500000US110010013013,110010013013,"Block Group 3, Census Tract 13.01, District of Columbia, District of Columbia",874,133,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,0,12,0,12,0,12,12,20,12,20,0,12,0,12,0,12,862,133,314,121,301,124,0,12,156,105,58,56,87,60,13,24,13,24,0,12,13,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,548,122,206,117,10,17,142,107,37,44,17,26,342,118,11,18,245,101,56,54,30,35
1500000US110010013021,110010013021,"Block Group 1, Census Tract 13.02, District of Columbia, District of Columbia",1515,192,141,97,27,43,27,43,0,12,27,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,114,92,70,70,31,37,0,12,39,60,0,12,44,54,15,24,0,12,0,12,29,48,1374,188,288,125,288,125,0,12,90,70,52,58,146,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1086,219,274,136,0,12,55,62,129,90,90,74,812,202,29,34,277,148,186,73,320,127
1500000US110010013022,110010013022,"Block Group 2, Census Tract 13.02, District of Columbia, District of Columbia",2900,276,202,127,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,202,127,42,45,0,12,42,45,0,12,0,12,160,123,0,12,98,80,0,12,62,97,2698,275,727,220,532,214,0,12,402,191,79,73,51,48,195,148,126,148,0,12,100,138,26,43,0,12,69,51,0,12,30,33,21,35,18,29,1971,310,849,268,57,78,581,241,110,63,101,75,1122,253,67,52,700,219,214,99,141,98
